,ship_mode,segment,city,state,postal_code,region,category,sub_category,product_name,sales,quantity,discount,profit,delivery_days,price_per_item,spent
8677,2,0,Mansfield,Texas,76063,2,1,Tables,Hon 2111 Invitation Series Straight Table,517.405,5,0.3,-81.3065,2,103.481,2587.0249999999996
8678,1,2,Houston,Texas,77070,2,0,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",8.608,8,0.8,-13.3424,5,1.076,68.864
8679,1,2,Houston,Texas,77070,2,2,Accessories,Logitech MX Performance Wireless Mouse,159.56,5,0.2,33.9065,5,31.912,797.8
8680,1,1,Richmond,Virginia,23223,3,0,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,7,0.0,694.5015,2,300.65000000000003,14731.850000000002
8681,1,1,Richmond,Virginia,23223,3,0,Supplies,Acme Softgrip Scissors,40.7,5,0.0,11.803,2,8.14,203.5
8682,0,2,Arlington,Virginia,22204,3,2,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79,3,0.0,16.2486,5,15.93,143.37
8683,0,0,San Francisco,California,94122,0,0,Art,DIXON Oriole Pencils,5.16,2,0.0,1.3416,6,2.58,10.32
8684,0,2,San Diego,California,92024,0,2,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,21.21,7,0.0,4.4541,7,3.0300000000000002,148.47
8685,1,1,Watertown,New York,13601,1,0,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",96.36,6,0.0,25.0536,4,16.06,578.16
8686,3,1,Los Angeles,California,90036,0,0,Supplies,Premier Electric Letter Opener,231.72,2,0.0,11.586,0,115.86,463.44
8687,3,1,Los Angeles,California,90036,0,0,Fasteners,OIC Binder Clips,17.9,5,0.0,8.95,0,3.5799999999999996,89.5
8688,3,1,Los Angeles,California,90036,0,0,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,2,0.0,5.616,0,6.24,24.96
8689,0,1,Philadelphia,Pennsylvania,19140,1,0,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",8.016,3,0.2,1.1022,4,2.672,24.048000000000002
8690,0,1,Akron,Ohio,44312,1,2,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,2,0.4,-56.3108,4,129.948,519.792
8691,0,1,Akron,Ohio,44312,1,2,Phones,Plantronics Voyager Pro Legend,247.188,2,0.4,-49.4376,4,123.594,494.376
8692,0,1,Akron,Ohio,44312,1,2,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,279.96,5,0.2,48.993,4,55.992,1399.8
8693,0,2,San Francisco,California,94110,0,2,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450.0,5,0.0,162.0,4,90.0,2250.0
8694,1,2,Grand Rapids,Michigan,49505,2,0,Paper,Xerox 1993,19.44,3,0.0,9.5256,5,6.48,58.32000000000001
8695,1,2,San Francisco,California,94109,0,1,Tables,Bretford Rectangular Conference Table Tops,300.904,1,0.2,11.2839,2,300.904,300.904
8696,0,1,Nashville,Tennessee,37211,3,2,Phones,HTC One,239.976,3,0.2,26.9973,5,79.992,719.928
8697,0,1,Nashville,Tennessee,37211,3,1,Furnishings,Staple-based wall hangings,31.168,4,0.2,9.3504,5,7.792,124.672
8698,0,1,Nashville,Tennessee,37211,3,1,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",120.96,2,0.4,-28.224,5,60.48,241.92
8699,0,1,Nashville,Tennessee,37211,3,2,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936,8,0.2,223.9936,5,279.992,17919.488
8700,0,1,Nashville,Tennessee,37211,3,0,Appliances,Staple holder,76.608,8,0.2,6.7032,5,9.576,612.864
8701,0,1,Nashville,Tennessee,37211,3,0,Storage,"Hot File 7-Pocket, Floor Stand",142.776,1,0.2,17.847,5,142.776,142.776
8702,0,1,Nashville,Tennessee,37211,3,0,Paper,Xerox 1955,91.36,5,0.2,29.692,5,18.272,456.8
8703,0,0,Philadelphia,Pennsylvania,19120,1,0,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552,2,0.2,0.444,4,1.776,7.104
8704,2,0,Houston,Texas,77041,2,2,Phones,Griffin GC17055 Auxiliary Audio Cable,115.136,8,0.2,11.5136,3,14.392,921.088
8705,0,2,Reno,Nevada,89502,0,0,Fasteners,Sterling Rubber Bands by Alliance,4.71,1,0.0,0.0,4,4.71,4.71
8706,0,2,New York City,New York,10009,1,1,Chairs,Global Super Steno Chair,172.764,2,0.1,13.4372,5,86.382,345.528
8707,0,2,New York City,New York,10009,1,0,Art,Nontoxic Chalk,3.52,2,0.0,1.6896,5,1.76,7.04
8708,2,1,Los Angeles,California,90008,0,2,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,79.968,4,0.2,-17.9928,2,19.992,319.872
8709,2,1,Los Angeles,California,90008,0,1,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",305.9745,3,0.15,25.1979,2,101.99149999999999,917.9234999999999
8710,2,1,Los Angeles,California,90008,0,0,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,10.3473,2,114.97000000000001,1034.73
8711,0,0,San Diego,California,92037,0,1,Tables,"Bevis Oval Conference Table, Walnut",626.352,3,0.2,-23.4882,4,208.784,1879.056
8712,0,0,San Francisco,California,94110,0,1,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3,0.15,-29.6058,4,119.83300000000001,1078.497
8713,0,1,San Diego,California,92105,0,2,Phones,Belkin iPhone and iPad Lightning Cable,71.952,6,0.2,5.3964,5,11.991999999999999,431.712
8714,0,1,San Diego,California,92105,0,0,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125,5,5.96,149.0
8715,1,1,Elyria,Ohio,44035,1,0,Binders,Prestige Round Ring Binders,1.824,1,0.7,-1.3984,4,1.824,1.824
8716,1,2,Houston,Texas,77070,2,0,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,4,0.8,-160.96,4,16.096,257.536
8717,1,2,Houston,Texas,77070,2,1,Furnishings,Dax Clear Box Frame,6.984,2,0.6,-4.5396,4,3.492,13.968
8718,1,2,Houston,Texas,77070,2,0,Art,Nontoxic Chalk,11.264,8,0.2,3.9424,4,1.408,90.112
8719,1,2,Houston,Texas,77070,2,0,Paper,Xerox 1975,15.552,3,0.2,5.6376,4,5.184,46.656
8720,1,2,Houston,Texas,77070,2,1,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.372,2,0.3,-119.2312,4,189.686,758.744
8721,1,2,Houston,Texas,77070,2,0,Storage,Staple magnet,67.536,9,0.2,6.7536,4,7.5040000000000004,607.8240000000001
8722,1,2,Houston,Texas,77070,2,0,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.524,2,0.8,-2.667,4,0.762,3.048
8723,1,2,Miami,Florida,33178,3,0,Paper,Xerox 1898,37.408,7,0.2,13.0928,2,5.344,261.856
8724,1,2,Miami,Florida,33178,3,0,Paper,Astroparche Fine Business Paper,25.344,6,0.2,8.8704,2,4.224,152.06400000000002
8725,0,0,Seattle,Washington,98115,0,0,Art,Deluxe Chalkboard Eraser Cleaner,46.2,4,0.0,21.252,5,11.55,184.8
8726,0,1,Murfreesboro,Tennessee,37130,3,2,Accessories,Maxell CD-R Discs,4.728,3,0.2,0.7092,4,1.5759999999999998,14.184
8727,0,1,Murfreesboro,Tennessee,37130,3,1,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",53.352,3,0.2,16.0056,4,17.784,160.05599999999998
8728,0,1,Murfreesboro,Tennessee,37130,3,1,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,131.104,2,0.2,8.194,4,65.552,262.208
8729,0,1,Murfreesboro,Tennessee,37130,3,0,Storage,Staple magnet,22.512,3,0.2,2.2512,4,7.5040000000000004,67.536
8730,0,1,Murfreesboro,Tennessee,37130,3,2,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,72.744,7,0.2,-12.7302,4,10.392,509.20799999999997
8731,0,1,Saint Louis,Missouri,63116,2,0,Supplies,"Acme 10"" Easy Grip Assistive Scissors",52.59,3,0.0,15.777,6,17.53,157.77
8732,1,1,Seattle,Washington,98105,0,0,Paper,Xerox 1997,19.44,3,0.0,9.3312,2,6.48,58.32000000000001
8733,1,1,Seattle,Washington,98105,0,1,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,0.0,40.416,2,42.1,378.9
8734,1,1,Seattle,Washington,98105,0,2,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.0,244.6155,2,257.49,6437.25
8735,1,1,New York City,New York,10024,1,0,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,4,0.0,9.744,3,16.24,259.84
8736,0,1,Woodbury,Minnesota,55125,2,0,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0.0,160.623,5,178.47,1606.23
8737,0,1,Chattanooga,Tennessee,37421,3,0,Binders,3M Organizer Strips,8.1,5,0.7,-5.94,4,1.6199999999999999,40.5
8738,2,0,Philadelphia,Pennsylvania,19140,1,0,Art,BIC Brite Liner Highlighters,13.248,4,0.2,3.6432,3,3.312,52.992
8739,2,0,Philadelphia,Pennsylvania,19140,1,2,Phones,iHome FM Clock Radio with Lightning Dock,83.988,2,0.4,-20.997,3,41.994,167.976
8740,2,0,Lafayette,Louisiana,70506,3,0,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5,0.0,21.228,1,14.64,366.0
8741,3,2,Lawrence,Indiana,46226,2,0,Binders,Avery Poly Binder Pockets,10.74,3,0.0,5.1552,0,3.58,32.22
8742,2,0,Hillsboro,Oregon,97123,0,1,Furnishings,9-3/4 Diameter Round Wall Clock,11.032,1,0.2,3.0338,2,11.032,11.032
8743,2,0,Hillsboro,Oregon,97123,0,2,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,3,0.2,-4.641,2,17.68,159.12
8744,1,2,Cambridge,Massachusetts,2138,1,0,Art,Newell 341,17.12,4,0.0,4.9648,3,4.28,68.48
8745,1,2,Cambridge,Massachusetts,2138,1,0,Paper,Xerox 1936,59.94,3,0.0,28.1718,3,19.98,179.82
8746,0,1,San Diego,California,92105,0,1,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,2,0.0,12.6348,5,105.29,421.16
8747,0,1,San Diego,California,92105,0,0,Binders,GBC Durable Plastic Covers,30.96,2,0.2,10.062,5,15.48,61.92
8748,0,1,San Diego,California,92105,0,2,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.984,2,0.2,38.9974,5,119.992,479.968
8749,2,0,New York City,New York,10009,1,0,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.376,3,0.2,1143.891,3,1016.792,9151.128
8750,2,0,New York City,New York,10009,1,2,Phones,RCA Visys Integrated PBX 8-Line Router,133.98,2,0.0,33.495,3,66.99,267.96
8751,0,2,Tallahassee,Florida,32303,3,0,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,4,0.2,31.4712,4,23.312,372.992
8752,0,2,Tallahassee,Florida,32303,3,2,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665,4,59.16,532.4399999999999
8753,2,0,Toledo,Ohio,43615,1,0,Labels,Avery 501,17.712,6,0.2,5.9778,1,2.952,106.27199999999999
8754,2,0,Toledo,Ohio,43615,1,0,Binders,3M Organizer Strips,4.86,3,0.7,-3.564,1,1.62,14.580000000000002
8755,2,0,Toledo,Ohio,43615,1,0,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.258,2,0.7,-5.215,1,3.129,12.516
8756,0,1,Columbia,Maryland,21044,1,0,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,0.0,10.5504,4,18.84,75.36
8757,0,1,Columbia,Maryland,21044,1,0,Paper,Xerox 216,51.84,8,0.0,24.8832,4,6.48,414.72
8758,0,1,Columbia,Maryland,21044,1,1,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0.0,9.3228,4,9.14,82.26
8759,0,1,Columbia,Maryland,21044,1,0,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0.0,2.592,4,1.8,16.200000000000003
8760,0,2,Atlanta,Georgia,30318,3,0,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,1,0.0,635.495,6,1270.99,1270.99
8761,0,2,Atlanta,Georgia,30318,3,0,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",125.36,8,0.0,58.9192,6,15.67,1002.88
8762,0,0,Sacramento,California,95823,0,0,Storage,Project Tote Personal File,14.03,1,0.0,4.0687,4,14.03,14.03
8763,0,0,Sacramento,California,95823,0,0,Supplies,Fiskars Spring-Action Scissors,27.96,2,0.0,7.2696,4,13.98,55.92
8764,0,1,Fort Worth,Texas,76106,2,0,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2,0.2,0.7348,6,2.672,10.688
8765,0,1,Fort Worth,Texas,76106,2,0,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.696,2,0.8,-2.544,6,0.848,3.392
8766,0,1,Fort Worth,Texas,76106,2,0,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.588,3,0.8,-67.617,6,8.196,73.76400000000001
8767,0,1,Fort Worth,Texas,76106,2,0,Binders,Cardinal Hold-It CD Pocket,7.98,5,0.8,-13.167,6,1.596,39.900000000000006
8768,0,0,Columbus,Ohio,43229,1,2,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,288.0,4,0.2,57.6,4,72.0,1152.0
8769,3,2,Louisville,Colorado,80027,0,2,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.952,3,0.2,9.1845,1,48.984,440.856
8770,3,2,Louisville,Colorado,80027,0,1,Chairs,"Global Stack Chair without Arms, Black",83.136,4,0.2,5.196,1,20.784,332.544
8771,2,1,Raleigh,North Carolina,27604,3,0,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.784,4,0.2,94.2784,3,235.696,3771.136
8772,2,1,Raleigh,North Carolina,27604,3,0,Paper,Xerox 1988,74.352,3,0.2,23.235,3,24.784000000000002,223.056
8773,0,2,New York City,New York,10024,1,0,Appliances,Hoover Portapower Portable Vacuum,26.88,6,0.0,6.72,5,4.4799999999999995,161.28
8774,0,2,New York City,New York,10024,1,0,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,10.896,2,0.2,3.8136,5,5.448,21.792
8775,1,2,Chicago,Illinois,60623,2,0,Art,Newell 311,3.536,2,0.2,0.3094,4,1.768,7.072
8776,2,1,Huntsville,Texas,77340,2,1,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0.3,0.0,1,105.68599999999999,2642.1499999999996
8777,2,1,Huntsville,Texas,77340,2,0,Paper,Xerox 201,41.472,8,0.2,14.5152,1,5.184,331.776
8778,0,1,New York City,New York,10024,1,1,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.976,3,0.2,7.1994,5,95.992,863.928
8779,1,0,Salem,Oregon,97301,0,0,Storage,Portable Personal File Box,29.304,3,0.2,2.5641,2,9.767999999999999,87.91199999999999
8780,2,1,Houston,Texas,77070,2,0,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,55.328,2,0.2,6.2244,3,27.664,110.656
8781,2,1,Houston,Texas,77070,2,1,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984,6,0.32,-36.1176,3,204.66639999999998,7367.9904
8782,0,1,Twin Falls,Idaho,83301,0,0,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.416,4,0.2,6.6352,5,5.104,81.664
8783,0,1,Twin Falls,Idaho,83301,0,1,Tables,Bretford Rectangular Conference Table Tops,1128.39,3,0.0,259.5297,5,376.13000000000005,3385.17
8784,0,2,Knoxville,Tennessee,37918,3,0,Labels,Avery 474,4.608,2,0.2,1.6704,6,2.304,9.216
8785,0,1,Phoenix,Arizona,85023,0,2,Phones,Panasonic KX TS208W Corded phone,195.96,5,0.2,19.596,5,39.192,979.8000000000001
8786,0,1,Phoenix,Arizona,85023,0,0,Paper,Xerox 230,15.552,3,0.2,5.4432,5,5.184,46.656
8787,0,1,Phoenix,Arizona,85023,0,2,Accessories,Logitech Gaming G510s - Keyboard,271.968,4,0.2,54.3936,5,67.992,1087.872
8788,0,0,Monroe,North Carolina,28110,3,1,Chairs,Global Executive Mid-Back Manager's Chair,698.352,3,0.2,52.3764,4,232.784,2095.056
8789,0,0,Monroe,North Carolina,28110,3,1,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.728,2,0.2,-3.8864,4,38.864,155.456
8790,0,1,Richmond,Virginia,23223,3,0,Binders,"SlimView Poly Binder, 3/8""",46.62,9,0.0,21.4452,6,5.18,419.58
8791,0,0,Houston,Texas,77041,2,2,Phones,Pyle PMP37LED,537.544,7,0.2,47.0351,6,76.792,3762.808
8792,2,1,Los Angeles,California,90008,0,0,Labels,Avery 516,14.62,2,0.0,6.8714,2,7.31,29.24
8793,2,1,Los Angeles,California,90008,0,0,Fasteners,Advantus T-Pin Paper Clips,22.55,5,0.0,8.7945,2,4.51,112.75
8794,2,1,Los Angeles,California,90008,0,2,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,583.8,5,0.2,72.975,2,116.75999999999999,2919.0
8795,2,1,Los Angeles,California,90008,0,2,Phones,Clarity 53712,211.168,4,0.2,15.8376,2,52.792,844.672
8796,0,0,Orem,Utah,84057,0,0,Paper,Xerox 226,12.96,2,0.0,6.2208,6,6.48,25.92
8797,0,0,Orem,Utah,84057,0,0,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2,0.0,12.8744,6,22.99,91.96
8798,0,2,Burlington,Vermont,5408,1,2,Phones,Nortel Meridian M5316 Digital phone,1294.75,5,0.0,336.635,4,258.95,6473.75
8799,2,0,Philadelphia,Pennsylvania,19134,1,2,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97,5,0.4,239.996,2,359.994,8999.85
8800,0,1,Chicago,Illinois,60623,2,0,Paper,Xerox 1959,10.688,2,0.2,3.7408,4,5.344,21.376
8801,2,0,Oklahoma City,Oklahoma,73120,2,2,Phones,Samsung Convoy 3,221.98,2,0.0,62.1544,2,110.99,443.96
8802,2,0,Oklahoma City,Oklahoma,73120,2,1,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",341.96,2,0.0,54.7136,2,170.98,683.92
8803,2,1,New York City,New York,10035,1,2,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",34.77,3,0.0,11.4741,1,11.590000000000002,104.31
8804,2,1,New York City,New York,10035,1,0,Labels,Avery 51,18.9,3,0.0,8.694,1,6.3,56.699999999999996
8805,0,0,Salt Lake City,Utah,84106,0,0,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",102.72,3,0.2,37.236,4,34.24,308.15999999999997
8806,0,1,Utica,New York,13501,1,1,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,0.0,14.5728,4,20.24,80.96
8807,0,0,Philadelphia,Pennsylvania,19134,1,0,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",33.282,3,0.7,-27.735,5,11.094,99.84599999999999
8808,0,0,Philadelphia,Pennsylvania,19134,1,2,Phones,Motorla HX550 Universal Bluetooth Headset,118.65,5,0.4,19.775,5,23.73,593.25
8809,0,0,Philadelphia,Pennsylvania,19134,1,0,Labels,Avery 517,14.76,5,0.2,4.9815,5,2.952,73.8
8810,0,1,Los Angeles,California,90004,0,0,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4,0.0,18.0096,5,9.38,150.08
8811,0,1,Jackson,Michigan,49201,2,0,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,3,0.1,48.3336,5,69.048,621.432
8812,0,1,Jackson,Michigan,49201,2,0,Art,Prang Drawing Pencil Set,13.9,5,0.0,3.753,5,2.7800000000000002,69.5
8813,0,1,Glendale,Arizona,85301,0,1,Chairs,Office Star - Contemporary Task Swivel Chair,266.352,3,0.2,13.3176,5,88.78399999999999,799.0559999999999
8814,1,0,Wilmington,Delaware,19805,1,2,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0.0,89.3142,2,153.99,615.96
8815,1,0,Wilmington,Delaware,19805,1,0,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",44.1,6,0.0,20.727,2,7.3500000000000005,264.6
8816,1,0,Wilmington,Delaware,19805,1,0,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,4,0.0,5.6416,2,3.28,52.48
8817,1,0,Wilmington,Delaware,19805,1,0,Envelopes,Staple envelope,16.56,2,0.0,7.7832,2,8.28,33.12
8818,1,0,Wilmington,Delaware,19805,1,0,Paper,Xerox 226,38.88,6,0.0,18.6624,2,6.48,233.28000000000003
8819,0,0,Austin,Texas,78745,2,0,Paper,Xerox 1941,335.52,4,0.2,117.432,4,83.88,1342.08
8820,0,0,Orlando,Florida,32839,3,2,Copiers,Canon Image Class D660 Copier,959.984,2,0.2,311.9948,4,479.992,1919.968
8821,0,0,Orlando,Florida,32839,3,0,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4.086,2,0.7,-2.9964,4,2.043,8.172
8822,0,0,Orlando,Florida,32839,3,0,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,2,0.2,4.1988,4,27.992,111.968
8823,0,0,Orlando,Florida,32839,3,0,Paper,Xerox 1923,10.688,2,0.2,3.7408,4,5.344,21.376
8824,1,0,Reading,Pennsylvania,19601,1,0,Envelopes,Colored Envelopes,8.856,3,0.2,2.8782,2,2.952,26.567999999999998
8825,2,0,Philadelphia,Pennsylvania,19134,1,0,Labels,Avery 474,6.912,3,0.2,2.5056,3,2.304,20.736
8826,1,0,Houston,Texas,77095,2,0,Paper,Xerox 1898,26.72,5,0.2,9.352,4,5.343999999999999,133.6
8827,1,0,Houston,Texas,77095,2,0,Paper,Xerox 1947,33.488,7,0.2,10.465,4,4.784,234.416
8828,0,1,Saint Charles,Missouri,63301,2,0,Paper,Xerox 1981,10.56,2,0.0,4.752,4,5.28,21.12
8829,2,1,Indianapolis,Indiana,46203,2,0,Storage,Fellowes Staxonsteel Drawer Files,386.34,2,0.0,54.0876,3,193.17,772.68
8830,1,1,Seattle,Washington,98115,0,0,Binders,Avery Durable Slant Ring Binders With Label Holder,33.44,10,0.2,11.704,3,3.344,334.4
8831,0,2,Harrisonburg,Virginia,22801,3,1,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,2,0.0,14.3856,4,19.98,79.92
8832,0,0,Rochester,New York,14609,1,0,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2,0.2,456.588,5,608.784,2435.136
8833,0,2,Sandy Springs,Georgia,30328,3,0,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0.0,3.8775,4,15.51,15.51
8834,0,2,Sandy Springs,Georgia,30328,3,2,Phones,Plantronics Encore H101 Dual Earpieces Headset,89.9,2,0.0,25.172,4,44.95,179.8
8835,0,2,Sandy Springs,Georgia,30328,3,0,Art,Barrel Sharpener,14.28,4,0.0,3.7128,4,3.57,57.12
8836,0,2,Sandy Springs,Georgia,30328,3,0,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",12.72,3,0.0,4.9608,4,4.24,38.160000000000004
8837,0,2,Sandy Springs,Georgia,30328,3,0,Labels,Self-Adhesive Removable Labels,15.75,5,0.0,7.56,4,3.15,78.75
8838,1,1,Los Angeles,California,90004,0,0,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,0.0,18.447,4,23.650000000000002,212.85000000000002
8839,1,1,Los Angeles,California,90004,0,0,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",65.568,2,0.2,23.7684,4,32.784,131.136
8840,1,1,Los Angeles,California,90004,0,2,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,3,0.0,131.9868,4,99.99000000000001,899.9100000000001
8841,0,1,San Francisco,California,94110,0,2,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,0.0,39.5868,4,29.99,269.90999999999997
8842,0,1,San Francisco,California,94110,0,2,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,0.0,11.151,4,15.93,63.72
8843,1,1,Minneapolis,Minnesota,55407,2,0,Storage,Fellowes Desktop Hanging File Manager,67.15,5,0.0,16.7875,2,13.430000000000001,335.75
8844,0,0,Columbus,Ohio,43229,1,0,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236,3,0.7,-6.03,5,2.412,21.708
8845,0,0,Columbus,Ohio,43229,1,0,Fasteners,Ideal Clamps,4.824,3,0.2,1.7487,5,1.6079999999999999,14.472
8846,0,0,Columbus,Ohio,43229,1,0,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,5,0.2,29.692,5,18.272,456.8
8847,0,0,Columbus,Ohio,43229,1,0,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130.112,2,0.2,13.0112,5,65.056,260.224
8848,2,1,Raleigh,North Carolina,27604,3,2,Phones,Geemarc AmpliPOWER60,74.24,1,0.2,8.352,2,74.24,74.24
8849,2,1,Raleigh,North Carolina,27604,3,1,Furnishings,24-Hour Round Wall Clock,159.84,10,0.2,45.954,2,15.984,1598.4
8850,2,1,Raleigh,North Carolina,27604,3,0,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,2,0.7,-2.3136,2,1.446,5.784
8851,2,1,Raleigh,North Carolina,27604,3,0,Paper,Things To Do Today Pad,9.392,2,0.2,3.2872,2,4.696,18.784
